Date,EWA,EWC
2020-10-27,16.411623001098633,24.53335189819336
2020-10-28,15.967631340026855,23.63263702392578
2020-10-29,16.040281295776367,23.739654541015625
2020-10-30,15.959559440612793,23.60588264465332
2020-11-02,16.048358917236328,23.909099578857422
2020-11-03,16.56500816345215,24.44417381286621
2020-11-04,16.573076248168945,24.569028854370117
2020-11-05,17.11394500732422,25.166528701782227
2020-11-06,17.14623260498047,25.157615661621094
2020-11-09,17.82433319091797,25.55000114440918
2020-11-10,17.78396987915039,25.79079246520996
2020-11-11,18.026147842407227,25.969146728515625
2020-11-12,17.68709945678711,25.55000114440918
2020-11-13,17.91313362121582,25.67485809326172
2020-11-16,18.179529190063477,26.13858985900879
2020-11-17,18.211820602416992,26.26344108581543
2020-11-18,18.236034393310547,26.192100524902344
2020-11-19,18.37327003479004,26.299114227294922
2020-11-20,18.405561447143555,26.415048599243164
2020-11-23,18.413633346557617,26.584491729736328
2020-11-24,18.897993087768555,27.0482234954834
2020-11-25,18.914134979248047,27.11065101623535
2020-11-27,18.809194564819336,27.199831008911133
2020-11-30,18.34097671508789,27.003637313842773
2020-12-01,18.704252243041992,27.15523910522461
2020-12-02,18.77690315246582,27.342517852783203
2020-12-03,18.86570167541504,27.529796600341797
2020-12-04,19.02715492248535,27.94894027709961
2020-12-07,18.978717803955078,27.966773986816406
2020-12-08,19.107877731323242,28.02920150756836
2020-12-09,19.140167236328125,27.957860946655273
2020-12-10,19.261262893676758,28.171890258789062
2020-12-11,19.17245864868164,28.02920150756836
2020-12-14,19.22945213317871,27.79897689819336
2020-12-15,19.457401275634766,28.114973068237305
2020-12-16,19.514389038085938,28.096920013427734
2020-12-17,19.77490997314453,28.286518096923828
2020-12-18,19.530670166015625,27.97052001953125
2020-12-21,19.37598991394043,27.762861251831055
2020-12-22,19.253873825073242,27.726747512817383
2020-12-23,19.481826782226562,27.91634750366211
2020-12-24,19.48996925354004,28.04274559020996
2020-12-28,19.579519271850586,27.853145599365234
2020-12-29,19.506248474121094,27.925373077392578
2020-12-30,19.612083435058594,28.033716201782227
2020-12-31,19.498106002807617,27.8441162109375
2021-01-04,19.56324005126953,27.934404373168945
2021-01-05,19.840036392211914,28.458059310913086
2021-01-06,20.108694076538086,28.71988868713379
2021-01-07,20.116838455200195,29.0268611907959
2021-01-08,20.21453094482422,28.990747451782227
2021-01-11,19.8807430267334,28.69280433654785
2021-01-12,20.00286102294922,28.89143180847168
2021-01-13,19.929594039916992,28.846288681030273
2021-01-14,20.16568374633789,29.04491424560547
2021-01-15,19.905168533325195,28.737945556640625
2021-01-19,20.00286102294922,28.801145553588867
2021-01-20,20.35293197631836,29.062978744506836
2021-01-21,20.401777267456055,28.94560432434082
2021-01-22,20.24709701538086,28.566402435302734
2021-01-25,20.336647033691406,28.64765739440918
2021-01-26,20.35293197631836,28.54834747314453
2021-01-27,19.791189193725586,27.78994369506836
2021-01-28,19.929594039916992,28.114973068237305
2021-01-29,19.335281372070312,27.627429962158203
2021-02-01,19.66907501220703,27.934404373168945
2021-02-02,19.913307189941406,28.430973052978516
2021-02-03,19.994720458984375,28.530288696289062
2021-02-04,19.986574172973633,28.63863182067871
2021-02-05,20.1982479095459,28.927549362182617
2021-02-08,20.34478759765625,29.306745529174805
2021-02-09,20.328508377075195,29.505374908447266
